,지역,시군구,제목,모집기관,봉사기간
2,전라남도,신안군,지역사회와 함께하는 범죄예방순찰 봉사활동,완도경찰서,2019-07-01 ~ 2019-09-30
3,전라남도,신안군,지역사회와 함께하는 범죄예방순찰 봉사활동,완도경찰서,2019-07-01 ~ 2019-09-30
4,전라남도,신안군,지역사회와 함께하는 범죄예방순찰 봉사활동,완도경찰서,2019-07-01 ~ 2019-09-30
5,전라남도,신안군,지역사회와 함께하는 범죄예방순찰 봉사활동,완도경찰서,2019-07-01 ~ 2019-09-30
6,전라남도,신안군,박물관 내외부 환경미화 봉사자 모집합니다.,한국민화뮤지엄,2019-07-02 ~ 2019-09-30
7,전라남도,신안군,고양이 케어 및 쉼터 정리정돈 봉사활동,전남서남권고양이복지협회,2019-07-02 ~ 2019-09-30
8,전라남도,신안군,구례군매천도서관 도서정리 및 환경정비,구례군매천도서관,2019-07-01 ~ 2019-09-30
9,전라남도,신안군,아름다운실버빌 어르신 생활편의지원활동,아름다운 실버빌,2019-07-01 ~ 2019-09-30
0,전라남도,신안군,"프로그램 보조 및 말벗, 배식 도움, 청소",새봄노인복지센터,2019-07-01 ~ 2019-09-30
1,전라남도,신안군,"청소년문화의집 및 종합사회복지관 주변 청결활동, 행정지원",구례군청소년문화의집,2019-07-01 ~ 2019-09-30
2,전라남도,신안군,어르신들 주거공간 청결,노경회노인복지센터,2019-07-01 ~ 2019-09-30
3,전라남도,신안군,국립나주박물관 봉사활동,국립나주박물관,2019-07-01 ~ 2019-09-30
4,전라남도,신안군,국립나주박물관 봉사활동-평일,국립나주박물관,2019-07-01 ~ 2019-09-30
5,전라남도,신안군,국립나주박물관 봉사활동-주말,국립나주박물관,2019-07-01 ~ 2019-09-30
6,전라남도,신안군,도갑사 템플스테이 운영보조활동,도갑사 템플스테이,2019-07-01 ~ 2019-09-30
7,전라남도,신안군,구례국민체육센터청결활동,구례국민체육센터(실내수영장),2019-07-01 ~ 2019-09-30
8,전라남도,신안군,생활편의지원,어깨동무,2019-07-01 ~ 2019-09-30
9,전라남도,신안군,초등부기초학습지도,동여수지역아동센터,2019-07-01 ~ 2019-09-30
0,전라남도,신안군,실내외 환경정리 및 청소,동여수지역아동센터,2019-07-01 ~ 2019-09-30
1,전라남도,신안군,월출산국립공원 환경정화활동,월출산국립공원사무소,2019-07-01 ~ 2019-09-30
2,전라남도,신안군,노인돌보미,민들레노인주야간보호센터,2019-07-01 ~ 2019-09-30
3,전라남도,신안군,고양이 케어 및 쉼터 정리정돈 봉사활동,전남서남권고양이복지협회,2019-07-08 ~ 2019-09-30
4,전라남도,신안군,센터 정리 및 외부활동지원,원광녹동지역아동센터,2019-07-01 ~ 2019-09-30
5,전라남도,신안군,기초학습 지도 및 아동 놀이활동 지원,원광녹동지역아동센터,2019-07-01 ~ 2019-09-30
6,전라남도,신안군,지적장애인 여가생활 및 사회적응훈련 프로그램 지원,어깨동무,2019-07-01 ~ 2019-09-30
7,전라남도,신안군,어르신들을 위한 말벗 및 주거환경 개선 자원봉사활동,상록수노인복지센터,2019-07-09 ~ 2019-09-30
8,전라남도,신안군,어르신들을 위한 말벗 및 주거환경개선을 위한 자원봉사자활동,상록수노인복지센터,2019-07-09 ~ 2019-09-30
9,전라남도,신안군,"등록문화재 관람 방문, 이용객 안내 및 시설물 유지관리 보조",문화유산국민신탁 보성여관사업단,2019-07-01 ~ 2019-09-30
0,전라남도,신안군,국립장성숲체원 프로그램 보조요원 및 환경정화활동,국립장성숲체원,2019-07-11 ~ 2019-09-30
1,전라남도,신안군,소림학교 봉사활동 입니다.,소림학교,2019-07-01 ~ 2019-09-30
2,전라남도,신안군,빛나라 도서관 자원봉사활동,빛나라도서관,2019-07-01 ~ 2019-09-30
3,전라남도,신안군,빛나라 도서관 자원봉사,빛나라도서관,2019-07-01 ~ 2019-09-30
4,전라남도,신안군,생활편의지원,노인요양공동생활가정도르가의집,2019-07-01 ~ 2019-09-30
5,전라남도,신안군,아름다운가게 목포원도심점 매장운영지원,아름다운가게(원도심점),2019-09-01 ~ 2019-09-30
6,전라남도,신안군,능성예절도서관 도서 정리 및 문화프로그램 지원,능주향교,2019-07-01 ~ 2019-09-30
7,전라남도,신안군,금골지역아동센터 자원봉사,금골지역아동센터,2019-07-01 ~ 2019-09-30
8,전라남도,신안군,금골지역아동센터 자원봉사,금골지역아동센터,2019-07-01 ~ 2019-09-30
9,전라남도,신안군,프로그램 보조,하누리장애인주간보호센터,2019-07-01 ~ 2019-09-30
0,전라남도,신안군,고흥군립중앙도서관 자원봉사,문화예술과(군립중앙도서관),2019-07-01 ~ 2019-09-30
1,전라남도,신안군,순천시 보건소 장난감 소독 및 세척,보건사업과,2019-09-01 ~ 2019-09-30
2,전라남도,신안군,순천시 보건소 장난감 소독 및 세척,보건사업과,2019-09-01 ~ 2019-09-30
3,전라남도,신안군,어르신 활동보조 및 실내청소-함평군립요양원,함평군립요양원,2019-07-03 ~ 2019-10-02
4,전라남도,신안군,구례화엄사 성보박물관 내외 청결활동,구례화엄사성보박물관,2019-07-03 ~ 2019-10-02
5,전라남도,신안군,지적장애인과 함께하는 사회적응프로그램,실로암그룹홈,2019-07-07 ~ 2019-10-07
6,전라남도,신안군,생활편의지원,광양시공립노인전문요양병원,2019-08-06 ~ 2019-10-05
7,전라남도,신안군,식사봉사,광양시공립노인전문요양병원,2019-08-06 ~ 2019-10-05
8,전라남도,신안군,생활편의지원,광양시공립노인전문요양병원,2019-08-06 ~ 2019-10-05
9,전라남도,신안군,식사봉사,광양시공립노인전문요양병원,2019-08-06 ~ 2019-10-05
0,전라남도,신안군,"어르신 말벗, 청결활동, 배식봉사",구례원광복지센터,2019-07-09 ~ 2019-10-08
1,전라남도,신안군,전라남도 여성일자리박람회,나주여성새로일하기센터,2019-10-16 ~ 2019-10-16
2,전라남도,신안군,청소년문화의집 댄스 동아리 추가모집,담양청소년문화의집,2019-07-13 ~ 2019-10-12
3,전라남도,신안군,해남공공도서관 자료실 서가정리 및 도서관 실내외청소,해남공공도서관,2019-07-12 ~ 2019-10-12
4,전라남도,신안군,2019발달장애인가족휴식지원사업 단양테마여행 봉사자 모집,한국장애인부모회목포지부,2019-10-17 ~ 2019-10-19
5,전라남도,신안군,담양군 아동공동생활가정 용화마을-자원봉사자 모집,전라남도 담양군,2019-07-15 ~ 2019-10-15
6,전라남도,신안군,무지개장애인주간보호센터에서는 장애인 활동지원에 도움을 주시는 봉사자를 모집합니다.,무지개장애인주간보호센터,2019-07-18 ~ 2019-10-17
7,전라남도,신안군,어르신 생활 편의 지원,새미소요양병원,2019-07-18 ~ 2019-10-17
8,전라남도,신안군,청소년문화의집 활동봉사,담양청소년문화의집,2019-07-20 ~ 2019-10-19
9,전라남도,신안군,우리동네 공원걷기,광양시보건소,2019-07-22 ~ 2019-10-22
0,전라남도,신안군,우리동네 공원걷기,광양시보건소,2019-07-23 ~ 2019-10-23
1,전라남도,신안군,국립해양문화재연구소 전시실 내외 환경정비,국립해양문화재연구소,2019-08-01 ~ 2019-10-31
2,전라남도,신안군,"도서관 서가배열 및 주변 환경 정화, 문화강좌 운영 보조활동",완도군립도서관,2019-07-29 ~ 2019-10-28
3,전라남도,신안군,연곡사 문화재 주변 환경 정화 및 템플스테이 업무보조,연곡사,2019-08-01 ~ 2019-10-31
4,전라남도,신안군,노인종합복지관 프로그램 운영 보조,순천시노인종합복지관(용당복지관),2019-08-01 ~ 2019-10-31
5,전라남도,신안군,목포시청소년문화센터 안내데스크 안내 및 환경정화 활동,목포YMCA,2019-08-01 ~ 2019-10-31
6,전라남도,신안군,목포시청소년문화센터 안내데스크 안내 및 환경정화 활동,목포YMCA,2019-08-01 ~ 2019-10-31
7,전라남도,신안군,작은도서관 서가 정리및 문화프로그램 보조진행. 환경미화,넙도행복작은도서관,2019-07-31 ~ 2019-10-31
8,전라남도,신안군,"영유아보육활동, 보육실청소 및 간식도우미, 도서정리 및 교재교구 정리정돈",광양근로복지공단어린이집,2019-08-01 ~ 2019-10-31
9,전라남도,신안군,청소 및 급식지원,빛고을정신요양원,2019-08-01 ~ 2019-10-31
0,전라남도,신안군,이미용 자원봉사,빛고을정신요양원,2019-08-01 ~ 2019-10-31
