,지역,시군구,제목,모집기관,봉사기간
3,대전광역시,유성구,도시락용기 세척봉사 및 전처리봉사,월드비전대전*충남지부(사랑의도시락),2019-09-02 ~ 2019-09-02
4,대전광역시,유성구,장애인 골절로 인한 식사보조 지원,대전유성지역자활센터,2019-06-04 ~ 2019-09-03
5,대전광역시,유성구,무료급식도우미,한밭사랑푸드뱅크,2019-06-03 ~ 2019-09-03
6,대전광역시,유성구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-04 ~ 2019-09-04
7,대전광역시,유성구,경북 청도 운문산자연휴양림 힐링열차 대학생 멘토를 모집합니다,(사)행복한동행,2019-09-05 ~ 2019-09-06
8,대전광역시,유성구,도시락용기 세척봉사 및 전처리봉사,월드비전대전*충남지부(사랑의도시락),2019-09-03 ~ 2019-09-03
9,대전광역시,유성구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-05 ~ 2019-09-05
0,대전광역시,유성구,대학생모집) 사랑의삼색전 나누기 행사 보조,유성구자원봉사센터,2019-09-10 ~ 2019-09-10
1,대전광역시,유성구,회덕동 굴다리 축제 행사지원 봉사활동,회덕동주민센터,2019-09-06 ~ 2019-09-06
2,대전광역시,유성구,2019이응노미술관 아트랩 대전 9월 전시 자원봉사자 모집-수정,대전고암미술문화재단,2019-09-11 ~ 2019-09-29
3,대전광역시,유성구,2019이응노미술관 아트랩 대전 9월 전시 자원봉사자 모집수정,대전고암미술문화재단,2019-09-10 ~ 2019-09-29
4,대전광역시,유성구,도시락용기 세척봉사 및 전처리봉사,월드비전대전*충남지부(사랑의도시락),2019-09-04 ~ 2019-09-04
5,대전광역시,유성구,한국자원봉사실천협회 희망나눔바자회 자원봉사자모집,한국자원봉사실천협회,2019-09-07 ~ 2019-09-07
6,대전광역시,유성구,대전광역시 테미오래 9월 7일  플플마켓 및 아트페스티벌 행사진행 자원봉사 모집,대전광역시 테미오래,2019-09-07 ~ 2019-09-07
7,대전광역시,유성구,도시락용기 세척봉사 및 전처리봉사,월드비전대전*충남지부(사랑의도시락),2019-09-05 ~ 2019-09-05
8,대전광역시,유성구,푸드뱅크 물품정리 및 배분,한밭사랑푸드뱅크,2019-06-10 ~ 2019-09-06
9,대전광역시,유성구,학습 멘토링,유천지역아동센터,2019-06-14 ~ 2019-09-13
0,대전광역시,유성구,학업중단예방대안교육 중고생 학습 및 프로그램운영 봉사자 모집,사단법인 희망가온누리 대전지부 부설가온누리학교,2019-06-24 ~ 2019-09-13
1,대전광역시,유성구,제 11회 대전효문화뿌리축제 행사보조 및 운영지원,대전중구자원봉사센터,2019-09-27 ~ 2019-09-29
2,대전광역시,유성구,평생교육 업무 지원 자원봉사,대전지역사회교육협의회,2019-07-15 ~ 2019-09-06
3,대전광역시,유성구,제11회 대전효문화 뿌리축제 행사보조 자원봉사자 모집!,대전서구자원봉사센터,2019-09-27 ~ 2019-09-29
4,대전광역시,유성구,제11회 대전효문화뿌리축제 자원봉사자 모집,대전광역시,2019-09-27 ~ 2019-09-29
5,대전광역시,유성구,제11회 대전효문화뿌리축제 자원봉사자 모집,대전광역시 동구,2019-09-27 ~ 2019-09-29
6,대전광역시,유성구,제11회 대전효문화뿌리축제 행사지원 자원봉사,대덕구자원봉사센터,2019-09-27 ~ 2019-09-29
7,대전광역시,유성구,제11회 대전효문화뿌리축제 행사지원 자원봉사,유성구자원봉사센터,2019-09-27 ~ 2019-09-29
8,대전광역시,유성구,『제3회 노은3동 한마음 축제』자원봉사 모집,노은3동행정복지센터,2019-09-20 ~ 2019-09-20
9,대전광역시,유성구,『제3회 노은3동 한마음 축제』자원봉사 모집,노은3동행정복지센터,2019-09-20 ~ 2019-09-20
0,대전광역시,유성구,송림근린공원 및 반석천 일원 환경정화활동 & 생태 해설,노은2동행정복지센터,2019-09-07 ~ 2019-09-07
1,대전광역시,유성구,장애인 휴게실 카페지원활동,성재원성세재활자립원,2019-06-10 ~ 2019-09-09
2,대전광역시,유성구,장애인 휴게실 카페지원활동,성재원성세재활자립원,2019-06-10 ~ 2019-09-09
3,대전광역시,유성구,문학마을 작은도서관 자료정리 및 청소,문학마을 작은 도서관,2019-06-12 ~ 2019-09-11
4,대전광역시,유성구,문학마을 작은 도서관 자료정리 및 청소,문학마을 작은 도서관,2019-06-12 ~ 2019-09-11
5,대전광역시,유성구,중고 여학생 검정고시 멘토링,사계절청소년회복지원시설,2019-06-11 ~ 2019-09-10
6,대전광역시,유성구,중고 여학생 학습멘토링,사계절청소년회복지원시설,2019-06-11 ~ 2019-09-10
